"nom_lieu";"raison_sociale";"statut";"type_declarant";"code_postal";"departement";"region";"code_naf";"numero";"date_validite";"latitude";"longitude"
"Médiathèque de Villeneuve-les-Salines";"COMMUNE DE LA ROCHELLE";"Valide";"Personne morale";"17000";"Charente-Maritime";"Nouvelle-Aquitaine";"8411Z - Administration publique générale";"PLATESV-R-2021-009886";"2021-09-23";"46.17441670415258";"-1.174735159595901"
"SALLE GERARD PHILIPE";"MAIRIE DE CASTRES";"Valide";"Personne morale";"81100";"Tarn";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010097";"2021-09-29";"43.66612379959813";"2.220826800809026"
"Le Radazik";"COMMUNE DES ULIS";"Invalide";"Personne morale";"91940";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010091";"";"48.65605505687579";"2.176948318897768"
"Historial de la Vendée";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85170";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010171";"2021-10-01";"46.711338689461506";"-1.510551508945551"
"Salle Multiculturelle d'Entraygues-sur-Truyere";"Communauté de Communes Comtal Lot et Truyere";"Valide";"Personne morale";"12140";"Aveyron";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010006";"2021-11-07";"44.5554867265712";"2.797250381643328"
"Espace Beausoleil";"COMMUNE DE GRIMAUD";"Valide";"Personne morale";"83310";"Var";"Provence-Alpes-Côte d'Azur";"8411Z - Administration publique générale";"PLATESV-R-2021-009838";"2021-09-19";"43.17204947344919";"6.452086562381315"
"Le Carré Rond";"LE CARRE RONDl";"Valide";"Personne morale";"13006";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"9499z";"PLATESV-R-2021-010164";"2021-10-01";"43.28923352028234";"5.370973330022178"
"l'Agora";"COMMUNE DE COMMENTRY";"Valide";"Personne morale";"03600";"Allier";"Auvergne-Rhône-Alpes";"84.11Z";"PLATESV-R-2021-010251";"2021-10-03";"46.30604810546172";"2.884238429791978"
"Comedie du Mas";"LA MUSE THEATRE";"Invalide";"Personne morale";"34920";"Hérault";"Occitanie";"90.04  - Gestion de salles de spectacles";"PLATESV-R-2021-010086";"";"43.631210738693156";"3.936770418276851"
"ESPACE CHARLES TRENET";"COMMUNE DE SALON DE PROVENCE";"Valide";"Personne morale";"13300";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"8411Z - Administration publique générale";"PLATESV-R-2021-009983";"2021-09-25";"43.62210844888057";"5.129978978848148"
"Salle des Rancy";"MAISON POUR TOUS";"Valide";"Personne morale";"69003";"Rhône";"Auvergne-Rhône-Alpes";"9329Z - Autres activités récréatives et de loisirs";"PLATESV-R-2021-010178";"2021-10-01";"45.75816824223254";"4.876574043679668"
"KLUBBEER";"KULT";"Valide";"Personne morale";"06000";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"5630Z - Débits de boissons";"PLATESV-R-2021-010220";"2021-10-02";"43.72368306630774";"7.321258346758294"
"LA PASSERELLE";"COMMUNE DE SAINT JUST SAINT RAMBERT";"Valide";"Personne morale";"42170";"Loire";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010156";"2021-10-01";"45.46053394912788";"4.195888757728508"
"Comedie du Mas";"LA MUSE THEATRE";"Invalide";"Personne morale";"34920";"Hérault";"Occitanie";"90.04  - Gestion de salles de spectacles";"PLATESV-R-2021-010087";"";"43.631210738693156";"3.936770418276851"
"O Kenny";"ARDVEN";"Valide";"Personne morale";"22000";"Côtes d'Armor";"Bretagne";"5630Z - Débits de boissons";"PLATESV-R-2021-010159";"2021-10-01";"48.49715855065944";"-2.737796818101927"
"Espace culturel Boris Vian";"COMMUNE DES ULIS";"Valide";"Personne morale";"91940";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010128";"2021-09-30";"48.65605505687579";"2.176948318897768"
"Centre Culturel l'Orangerie";"COMMUNE DE ROISSY EN FRANCE";"Valide";"Personne morale";"95700";"Val-d'Oise";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010050";"2021-09-29";"49.01024704807824";"2.491200108531355"
"PARC DES EXPOSITIONS";"MAIRIE DE CASTRES";"Invalidé";"Personne morale";"81100";"Tarn";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010096";"";"43.66612379959813";"2.220826800809026"
"THEATRE MUNICIPAL";"PASCAL BUGIS - MAIRE DE CASTRES";"Invalide";"Personne morale";"81100";"Tarn";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010054";"";"43.66612379959813";"2.220826800809026"
"Espace Hippolyte Derouet";"COMMUNE DES SORINIERES";"Valide";"Personne morale";"44840";"Loire-Atlantique";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-009970";"2021-09-25";"47.13208234138842";"-1.493458337072896"
"Théatre A. Thivrier";"COMMUNE DE COMMENTRY";"Valide";"Personne morale";"03600";"Allier";"Auvergne-Rhône-Alpes";"84.11Z";"PLATESV-R-2021-010252";"2021-10-03";"46.30604810546172";"2.884238429791978"
"Café-Musiques l'Abattoir";"ASS ACTION LOISIRS JEUNES";"Valide";"Personne morale";"62190";"Pas-de-Calais";"Hauts-de-France";"90.02Z - Activités de soutien au spectacle vivant";"PLATESV-R-2021-010066";"2021-09-29";"50.56774801961062";"2.530600062670316"
"Prieuré de Grammont";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85110";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010186";"2021-10-01";"46.711338689461506";"-1.510551508945551"
"Itinéraire Bis";"ITINERAIRE-BIS";"Valide";"Personne morale";"31500";"Haute-Garonne";"Occitanie";"5610A - Restauration traditionnelle";"PLATESV-R-2021-010218";"2021-10-02";"43.57981812964412";"1.504687928408735"
"Salle des Rancy";"MAISON POUR TOUS";"Invalide";"Personne morale";"69003";"Rhône";"Auvergne-Rhône-Alpes";"9329Z - Autres activités récréatives et de loisirs";"PLATESV-R-2021-010179";"";"45.75816824223254";"4.876574043679668"
"Abbaye Saint Pierre de Maillezais";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85420";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010185";"2021-10-01";"46.711338689461506";"-1.510551508945551"
"Salle des Rancy";"MAISON POUR TOUS";"Invalide";"Personne morale";"69003";"Rhône";"Auvergne-Rhône-Alpes";"9329Z - Autres activités récréatives et de loisirs";"PLATESV-R-2021-010180";"";"45.75816824223254";"4.876574043679668"
"Eglise abbatiale musée cloître de Nieul-sur-l'Autise";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85240";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010184";"2021-10-01";"46.711338689461506";"-1.510551508945551"
"OPERA TOULON PROVENCE MEDITERRANEE";"OPERA TOULON PROVENCE MEDITERRANEE";"Valide";"Personne morale";"83000";"Var";"Provence-Alpes-Côte d'Azur";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010228";"2021-10-02";"43.10635772352976";"5.955130249548276"
"Bonjour Minuit";"BONJOUR MINUIT";"Valide";"Personne morale";"22000";"Côtes d'Armor";"Bretagne";"90.04  - Gestion de salles de spectacles";"PLATESV-R-2021-010005";"2021-09-26";"48.49715855065944";"-2.737796818101927"
"Château de Tiffauges";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85130";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010204";"2021-10-02";"46.711338689461506";"-1.510551508945551"
"Atelier du Plateau";"ATELIER DU PLATEAU THEATRE ECARLATE";"Valide";"Personne morale";"75019";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010116";"2021-10-21";"48.88167694638392";"2.403654858139889"
"THEATRE MUNICIPAL";"MAIRIE DE CASTRES";"Valide";"Personne morale";"81100";"Tarn";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010098";"2021-09-29";"43.66612379959813";"2.220826800809026"
"CHATEAU MUSEE GRIMALDI";"COMMUNE DE CAGNES SUR MERCOMMUNE DE CAGNES-SUR-MER";"Valide";"Personne morale";"06800";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"8411Z - Administration publique générale";"PLATESV-R-2021-010209";"2021-11-20";"43.69326186832693";"7.164030457179819"
"ESPACE CULTURE CONDORECT";"COMMUNE DE VIRY CHATILLON";"Valide";"Personne morale";"91170";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010315";"2021-10-06";"48.67788315279258";"2.388605635187184"
"SALLE LOUISA PAULIN";"MAIRIE DE CASTRES";"Valide";"Personne morale";"81100";"Tarn";"Occitanie";"8411Z - Administration publique générale";"PLATESV-R-2021-010092";"2021-09-29";"43.66612379959813";"2.220826800809026"
"SALLE SEVEN CASINO";"SPAGNA Antoine";"Invalidé";"Personne physique particulier employeur";"57360";"";"";"";"PLATESV-R-2021-010276";"";"";""
"Casino de Villers sur Mer";"VILLERS SUR MER LOISIRS";"Valide";"Personne morale";"14640";"Calvados";"Normandie";"9200Z";"PLATESV-R-2021-010274";"2021-10-03";"49.30021609351664";"-0.008906492409906"
"ESPACE EDMOND DELFOUR";"COMMUNE DE VIRY CHATILLON";"Valide";"Personne morale";"91170";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010328";"2021-10-06";"48.67788315279258";"2.388605635187184"
"Le Garage";"CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE";"Valide";"Personne morale";"35000";"Ille-et-Vilaine";"Bretagne";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010355";"2021-10-06";"48.1313338944494";"-1.7398665480806"
"PETIT BAIN";"PETIT BAIN";"Valide";"Personne morale";"75013";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010376";"2021-11-25";"48.83994070615744";"2.361745287380767"
"PRESENCE PASTEUR";"THEATRE DE L ESPOIR";"Valide";"Personne morale";"84000";"Côte-d'Or";"Bourgogne-Franche-Comté";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010353";"2021-10-06";"47.30189046349938";"5.09705777611296"
"PALAIS GARNIER";"OPERA NATIONAL DE PARIS";"Valide";"Personne morale";"75009";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010247";"2021-10-14";"48.839099389275724";"2.467319402317011"
"LA CAVE A THEATRE";"ASS LA CAVE A THEATRE";"Valide";"Personne morale";"92700";"Hauts-de-Seine";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010392";"2021-10-07";"48.920613415995376";"2.220398136819999"
"OPERA TOULON PROVENCE MEDITERRANEE";"OPERA TOULON PROVENCE MEDITERRANEE";"Invalide";"Personne morale";"83000";"Var";"Provence-Alpes-Côte d'Azur";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010229";"";"43.10635772352976";"5.955130249548276"
"L'EMBARCADERE";"COMMUNE DE SAINT JUST SAINT RAMBERT";"Valide";"Personne morale";"42170";"Loire";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010190";"2021-10-01";"45.46053394912788";"4.195888757728508"
"LA BELLEVILLOISE";"ORIZA";"Invalide";"Personne morale";"75020";"Paris";"Île-de-France";"90.04Z";"PLATESV-R-2021-010329";"";"48.85870400054469";"2.414701692063775"
"THEATRE DE L'ENVOL";"COMMUNE DE VIRY CHATILLON";"Valide";"Personne morale";"91170";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010314";"2021-10-06";"48.67788315279258";"2.388605635187184"
"La Pléiade";"COMMUNE DE COMMENTRY";"Valide";"Personne morale";"03600";"Allier";"Auvergne-Rhône-Alpes";"84.11Z";"PLATESV-R-2021-010253";"2021-10-03";"46.30604810546172";"2.884238429791978"
"LA BELLEVILLOISE";"ORIZA";"Invalide";"Personne morale";"75020";"Paris";"Île-de-France";"90.04Z";"PLATESV-R-2021-010330";"";"48.85870400054469";"2.414701692063775"
"Maison 3 quartiers";"ASOSCIATION DE GESTION DE LA MAISON DES TROIS QUARTIERS";"Valide";"Personne morale";"86000";"Vienne";"Nouvelle-Aquitaine";"8899B - Action sociale sans hébergement n.c.a.";"PLATESV-R-2021-010342";"2021-10-06";"46.5901091254865";"0.450195545504908"
"PALAIS GARNIER";"OPERA NATIONAL DE PARIS";"Invalide";"Personne morale";"75009";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010248";"";"48.839099389275724";"2.467319402317011"
"Le Chant des Moutons";"LE CHANT DES MOUTONS";"Valide";"Personne morale";"45220";"Loiret";"Centre-Val de Loire";"5630Z - Débits de boissons";"PLATESV-R-2021-009920";"2021-09-23";"47.900661411233585";"2.862957844114907"
"OPERA BASTILLE";"OPERA NATIONAL DE PARIS";"Valide";"Personne morale";"75012";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010246";"2021-10-14";"48.839099389275724";"2.467319402317011"
"VENDESPACE";"Conseil départemental de la Vendée";"Valide";"Personne morale";"85000";"Vendée";"Pays-de-la-Loire";"8411Z - Administration publique générale";"PLATESV-R-2021-010234";"2021-10-02";"46.711338689461506";"-1.510551508945551"
"Le Radazik";"COMMUNE DES ULIS";"Valide";"Personne morale";"91940";"Essonne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010093";"2021-09-29";"48.65605505687579";"2.176948318897768"
"LE SUB";"COMMUNE DE VITRY SUR SEINE";"Valide";"Personne morale";"94400";"Val-de-Marne";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010408";"2021-10-07";"48.80251900525518";"2.373065378494272"
"Salle Henri-Georges Clouzot";"Ville de La Crèche";"Valide";"Personne morale";"79260";"Deux-Sèvres";"Nouvelle-Aquitaine";"8411Z - Administration publique générale";"PLATESV-R-2021-010323";"2021-10-06";"46.341360943405405";"-0.284824495413103"
"Petit Chapiteau Theatre du Risorius";"THEATRE DU RISORIUS";"Invalide";"Personne morale";"58490";"Nièvre";"Bourgogne-Franche-Comté";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010283";"";"46.86440048547812";"3.120991587134076"
"CASINO LA SEYNE SUR MER";"CASINO DE LA SEYNE SUR MER";"Valide";"Personne morale";"83500";"Var";"Provence-Alpes-Côte d'Azur";"9200Z";"PLATESV-R-2021-010448";"2021-10-07";"43.048616494274086";"5.868191807380626"
"DIEZE WAREHOUSE";"DIEZE EVENT";"Valide";"Personne morale";"34070";"Hérault";"Occitanie";"9329Z - Autres activités récréatives et de loisirs";"PLATESV-R-2021-010462";"2021-10-08";"43.58419719057373";"3.848177489912243"
"CHOCHOTTE";"CHOCHOTTE";"Invalide";"Personne morale";"75006";"Paris";"Île-de-France";"90.04  - Gestion de salles de spectacles";"PLATESV-R-2021-010436";"";"48.854473360733344";"2.330463707347445"
"Avignon - Reine Blanche";"LA REINE BLANCHE";"Valide";"Personne morale";"84000";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010531";"2021-10-09";"48.9011472414796";"2.335171130235882"
"LA CLEF";"ASSOCIATION POUR LA CULTURE LES LOISIRS ET LA FORMATION ""LA CLEF""";"Valide";"Personne morale";"78100";"Yvelines";"Île-de-France";"9499Z - Autres organisations fonctionnant par adhésion volontaire";"PLATESV-R-2021-010421";"2021-10-09";"48.92376292484665";"2.047128898937479"
"PUB L'ATELIER";"MANE";"Valide";"Personne morale";"22220";"Côtes d'Armor";"Bretagne";"5630Z - Débits de boissons";"PLATESV-R-2021-010479";"2021-10-09";"48.76003365034947";"-3.294952351824072"
"File7";"File7 - Val d'Europe";"Valide";"Personne morale";"77700";"Seine-et-Marne";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010308";"2021-10-05";"48.860049575018";"2.786709051818605"
"Le Saint Valentin";"L3D";"Valide";"Personne morale";"21460";"Côte-d'Or";"Bourgogne-Franche-Comté";"5610A - Restauration traditionnelle";"PLATESV-R-2021-010470";"2021-10-08";"47.490980170315346";"4.144903199865002"
"Salle de l'Hélianthe";"Ville de La Crèche";"Valide";"Personne morale";"79260";"Deux-Sèvres";"Nouvelle-Aquitaine";"8411Z - Administration publique générale";"PLATESV-R-2021-010326";"2021-10-06";"46.341360943405405";"-0.284824495413103"
"LA CLEF";"ASSOCIATION POUR LA CULTURE LES LOISIRS ET LA FORMATION ""LA CLEF""";"Invalide";"Personne morale";"78100";"Yvelines";"Île-de-France";"9499Z - Autres organisations fonctionnant par adhésion volontaire";"PLATESV-R-2021-010367";"";"48.92376292484665";"2.047128898937479"
"PALAIS GARNIER/OPERA BASTILLE";"OPERA NATIONAL DE PARIS";"Invalide";"Personne morale";"75012";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010249";"";"48.839099389275724";"2.467319402317011"
"LA BELLEVILLOISE";"ORIZA";"Invalide";"Personne morale";"75020";"Paris";"Île-de-France";"90.04Z";"PLATESV-R-2021-010331";"";"48.85870400054469";"2.414701692063775"
"CHAPITEAU";"ASSOCIATION SIX";"Valide";"Personne morale";"26260";"Drôme";"Auvergne-Rhône-Alpes";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010489";"2021-10-09";"45.10546317199906";"4.976832678111006"
"Site de la Bataille au pied du Château de Castegens";"CASTILLON 1453 UN TERRITOIRE AU COEUR DE L HISTOIRE";"Invalidé";"Personne morale";"33350";"Gironde";"Nouvelle-Aquitaine";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010529";"";"44.92535966862139";"-0.029310723826851"
"Théâtre Montjoie / Salle Montjoie";"COMMUNE DE SAINT GERVAIS LES BAINS";"Valide";"Personne morale";"74170";"Haute-Savoie";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010429";"2021-10-07";"45.832474856192896";"6.861470554574543"
"Cirque couget";"COUGET Alain François";"Valide";"Personne physique autre que particulier employeur";"34070";"";"";"90.04  - Gestion de salles de spectacles";"PLATESV-R-2021-010536";"2021-10-09";"";""
"Grande halle de la Villette";"ETS PUBLIC PARC GRANDE HALLE VILLETTE";"Valide";"Personne morale";"75019";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010525";"2021-10-09";"48.88167694638392";"2.403654858139889"
"Espace Mont-Blanc";"COMMUNE DE SAINT GERVAIS LES BAINS";"Valide";"Personne morale";"74170";"Haute-Savoie";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010454";"2021-10-08";"45.832474856192896";"6.861470554574543"
"Chapiteau C-87-2015-004";"CIRCO AEREO";"Valide";"Personne morale";"87800";"Haute-Vienne";"Nouvelle-Aquitaine";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010535";"2021-10-09";"45.76126060440479";"1.25069873065078"
"La Comédie de Clermont-Ferrand scène nationale";"LA COMEDIE DE CLERMONT FD SCENE NATIONALE";"Valide";"Personne morale";"63000";"Puy-de-Dôme";"Auvergne-Rhône-Alpes";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010404";"2021-10-07";"45.806639004171856";"3.162314136770307"
"CENTRE CULTUREL PIERRE MESSMER";"COMMUNE DE SAINT AVOLD";"Invalidé";"Personne morale";"57500";"Moselle";"Grand-Est";"90.02Z - Activités de soutien au spectacle vivant";"PLATESV-R-2021-010514";"";"49.08891245051671";"6.65880622996711"
"Salle de l'Hélianthe";"Ville de La Crèche";"Valide";"Personne morale";"79260";"Deux-Sèvres";"Nouvelle-Aquitaine";"8411Z - Administration publique générale";"PLATESV-R-2021-010266";"2021-10-03";"46.341360943405405";"-0.284824495413103"
"Espace Jean Racine - Théâtre Raymond Devos";"COMMUNE DE SAINT REMY LES CHEVREUSE";"Valide";"Personne morale";"78470";"Yvelines";"Île-de-France";"8411Z - Administration publique générale";"PLATESV-R-2021-010467";"2022-02-10";"48.69425906162229";"2.097124457321772"
"Salle Saint-Nicolas des Véroce";"COMMUNE DE SAINT GERVAIS LES BAINS";"Valide";"Personne morale";"74170";"Haute-Savoie";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010456";"2021-10-08";"45.832474856192896";"6.861470554574543"
"Breizhmalocircus";"GAYET Jessie";"Valide";"Personne physique autre que particulier employeur";"35610";"";"";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010460";"2021-10-08";"";""
"Eglise Saint-Gervais";"COMMUNE DE SAINT GERVAIS LES BAINS";"Valide";"Personne morale";"74170";"Haute-Savoie";"Auvergne-Rhône-Alpes";"8411Z - Administration publique générale";"PLATESV-R-2021-010457";"2021-10-08";"45.832474856192896";"6.861470554574543"
"Halle aux Cuirs";"ETS PUBLIC PARC GRANDE HALLE VILLETTE";"Valide";"Personne morale";"75019";"Paris";"Île-de-France";"90.01Z - Arts du spectacle vivant";"PLATESV-R-2021-010526";"2021-10-09";"48.88167694638392";"2.403654858139889"
